plant_id,scientific_name,common_name,display_name,plant_family,image_url,image_source,native_states,growth_habit,plant_type,zone_min,zone_max,maintenance,soil_description,soil_moisture,soil_ph,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_color,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,supports_bee_observed,supports_butterfly_observed,supports_hummingbird_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,has_ladybird_data,has_pollinator_data
PLANT-00164,Cabomba caroliniana,"Carolina Fanwort, Green Cabomba, Fish-grass, Washington-grass, Carolina Watershield, Washington-plant","Carolina Fanwort, Green Cabomba, Fish-grass, Washington-grass, Carolina Watershield, Washington-plant",Cabombaceae,https://static.inaturalist.org/photos/58257335/medium.jpeg,iNaturalist,Alabama | Arkansas | California | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia | Washington,Herb,Herbaceous perennial,6,10,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00165,Calamovilfa arcuata,Cumberland reed grass,Cumberland reed grass,,https://inaturalist-open-data.s3.amazonaws.com/photos/17947459/medium.jpeg,iNaturalist,Alabama | Arkansas | Oklahoma | Tennessee,,Ornamental grass,6,8,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00166,Callicarpa americana,"American Beautyberry , French Mulberry","American Beautyberry , French Mulberry",Verbenaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/225612223/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Louisiana | Maryland | Mississippi | Missouri | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Virginia,Shrub,Deciduous shrub,6,12,Medium,"Moist, rich soils, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous",Moist,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"White , Pink",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00167,Callirhoe alcaeoides,"Light Poppymallow, Plains Poppy-mallow, Light Poppy-mallow, Pink Poppy-mallow, Light Poppy Mallow","Light Poppymallow, Plains Poppy-mallow, Light Poppy-mallow, Pink Poppy-mallow, Light Poppy Mallow",Malvaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/295464/medium.JPG,iNaturalist,Alabama | Arkansas | Colorado | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Missouri | Nebraska | New Mexico | Oklahoma | South Dakota | Tennessee | Texas | Wisconsin,Herb,Herbaceous perennial,4,9,Low,"Calcareous, clay soils",,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00168,Callirhoe bushii,Bush's Poppy Mallow,Bush's Poppy Mallow,Malvaceae,https://static.inaturalist.org/photos/512460149/medium.jpg,iNaturalist,Arkansas | Iowa | Kansas | Missouri | Oklahoma,Herb,Herbaceous perennial,5,8,Low,,"Dry , Moist",,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Red , Pink , Purple",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00169,Callirhoe digitata,"Winecup, Standing Winecup, Poppy Mallow, Wine Cup, Finger Poppy-mallow","Winecup, Standing Winecup, Poppy Mallow, Wine Cup, Finger Poppy-mallow",Malvaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/308749184/medium.jpg,iNaturalist,Alabama | Arkansas | Indiana | Kansas | Louisiana | Missouri | Oklahoma,Herb,Herbaceous perennial,5,8,Low,Rocky soils.,Dry,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Red , Purple",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00170,Callirhoe involucrata,"Winecup, Purple Poppy Mallow","Winecup, Purple Poppy Mallow",Malvaceae,https://static.inaturalist.org/photos/6099856/medium.jpeg,iNaturalist,Arizona | Arkansas | Colorado | Florida | Illinois | Indiana | Iowa | Kansas | Louisiana | Michigan | Minnesota | Missouri | Nebraska | New Mexico | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Texas | Virginia | Wyoming,Herb,Herbaceous perennial,4,8,Low,"Well-drained, rocky or sandy soils. Clay, Clay Loam, Medium Loam, Sandy Loam, Sandy, Gravelly, Calcareous, Acid-based.","Dry , Moist",,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"White , Pink , Purple",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00171,Callirhoe triangulata,"Clustered Poppy-mallow, Clustered Poppymallow, Purple Poppy Mallow, Sand Poppy, Triangular-leaf Mallow","Clustered Poppy-mallow, Clustered Poppymallow, Purple Poppy Mallow, Sand Poppy, Triangular-leaf Mallow",Malvaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/4308112/medium.jpg,iNaturalist,Alabama | Florida | Georgia | Illinois | Indiana | Iowa | Mississippi | Missouri | North Carolina | South Carolina | Wisconsin,Herb,Herbaceous perennial,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Red , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00172,Calocedrus decurrens,"Incense Cedar, Incense-cedar","Incense Cedar, Incense-cedar",Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/52181671/medium.jpg,iNaturalist,California | Nevada | New Mexico | Oregon | Utah,Tree,Needled evergreen,5,8,Low,"Well-drained, mesic soils.",Dry,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Yellow,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00173,Caltha palustris,"Yellow Marsh Marigold, Cowslip","Yellow Marsh Marigold, Cowslip",Ranunculaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/324010734/medium.jpeg,iNaturalist,Alaska | California | Connecticut | Delaware | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oregon | Pennsylvania | Rhode Island | South Dakota | Tennessee | Vermont | Virginia | Washington | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,7,Low,"Muddy, humus-rich soil.","Moist , Wet",Acidic (pH<6.8),FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Yellow,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00174,Calycanthus floridus,"Eastern Sweetshrub, Carolina Allspice, Sweet Shrub","Eastern Sweetshrub, Carolina Allspice, Sweet Shrub",Calycanthaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/93751/medium.jpg,iNaturalist,Alabama | Connecticut | Florida | Georgia | Kentucky | Louisiana | Massachusetts | Mississippi | New Jersey | North Carolina | Ohio | South Carolina | Tennessee | West Virginia,Shrub,Deciduous shrub,4,9,Low,"Moist, deep loams.",Moist,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Red,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00175,Calycanthus occidentalis,"Western Sweetshrub, California Sweet Shrub, Spice Bush, Western Spicebush","Western Sweetshrub, California Sweet Shrub, Spice Bush, Western Spicebush",Calycanthaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/523756956/medium.jpg,iNaturalist,California | Washington,Shrub,Deciduous shrub,6,9,Low,Moist soils.,Moist,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Red , Pink , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00176,Calylophus serrulatus,"Yellow Sundrops, Yellow Evening Primrose, Plains Evening Primrose","Yellow Sundrops, Yellow Evening Primrose, Plains Evening Primrose",Onagraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/707428/medium.jpg,iNaturalist,Missouri,Herb,Herbaceous perennial,3,8,Low,"Dry, well-drained soil.",Dry,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Yellow,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00177,Camassia angusta,Prairie Camas,Prairie Camas,Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/781413/medium.jpg,iNaturalist,Arkansas | Illinois | Indiana | Iowa | Kansas | Louisiana | Mississippi | Missouri | Oklahoma | Texas,Herb,Bulb,5,8,Low,,Moist,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Blue , Purple , Violet",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00178,Camassia cusickii,Cusick's Camas,Cusick's Camas,Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/6017646/medium.jpg,iNaturalist,Idaho | Oregon,Herb,Bulb,3,8,Low,,,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Blue , Violet",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00179,Camassia leichtlinii,"Large Camas, Leichtlin's Camas","Large Camas, Leichtlin's Camas",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/6447829/medium.jpeg,iNaturalist,California | Oregon | Washington,Herb,Bulb,5,9,Low,,Moist,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"White , Blue , Violet",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
PLANT-00180,Camassia scilloides,"Atlantic Camas, Wild Hyacinth","Atlantic Camas, Wild Hyacinth",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/105788/medium.jpg,iNaturalist,Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Mississippi | Missouri | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herb,Bulb,4,8,Low,"Moist, well-drained soils. Limestone-based, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay",Dry,Circumneutral (pH 6.8-7.2),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Blue , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00181,Campanula americana,tall bellflower,tall bellflower,,https://inaturalist-open-data.s3.amazonaws.com/photos/262734950/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Virginia | West Virginia | Wisconsin,,Herbaceous perennial,4,7,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00182,Campanula kemulariae,bellflower,bellflower,,,,Georgia,,Herbaceous perennial,4,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00183,Campanula rotundifolia,"Bluebell Bellflower, Bluebell Of Scotland, Bluebell, Harebell, Witches' Thimble","Bluebell Bellflower, Bluebell Of Scotland, Bluebell, Harebell, Witches' Thimble",Campanulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/65358586/medium.jpg,iNaturalist,Alaska | Arizona | California | Colorado | Connecticut | Idaho | Illinois | Indiana | Iowa | Maine | Maryland | Michigan | Minnesota | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oregon | Pennsylvania | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,3,6,Low,"Sandy, well-drained soils.",Dry,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Blue , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
PLANT-00184,Campsis radicans,"Trumpet Creeper, Trumpet Vine, Common Trumpet Creeper, Cow Vine, Foxglove Vine, Hellvine, Devil's Shoestring","Trumpet Creeper, Trumpet Vine, Common Trumpet Creeper, Cow Vine, Foxglove Vine, Hellvine, Devil's Shoestring",Bignoniaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/7300976/medium.jpeg,iNaturalist,Alabama | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Virginia | Washington | West Virginia | Wisconsin,Vine,Vine,4,9,High,"Various well-drained soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Limestone-based, Caliche type","Dry , Moist",Circumneutral (pH 6.8-7.2),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Red , Orange , Yellow",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00185,Campsis radicans f. flava,trumpetcreeper,trumpetcreeper,,,,Alabama | Arkansas | California | Delaware | Florida | Georgia | Illinois | Iowa | Kansas | Kentucky | Louisiana | Maryland | Minnesota | Mississippi | Missouri | Nebraska | New Mexico | North Carolina | North Dakota | Oklahoma | South Carolina | South Dakota | Tennessee | Texas | Virginia | Washington,,Vine,4,9,High,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00186,Capparis sandwichiana,caper,caper,,https://inaturalist-open-data.s3.amazonaws.com/photos/12277235/medium.jpg,iNaturalist,Hawaii,,Broadleaf evergreen,10,12,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00187,Cardamine concatenata,"Cutleaf Toothwort, Pepper Root","Cutleaf Toothwort, Pepper Root",Brassicaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/5903049/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,3,8,Medium,"Rich, mesic to moist soils.",Moist,Circumneutral (pH 6.8-7.2),FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"White , Pink , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00188,Carex alata,Broadwing Sedge,Broadwing Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/253562296/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Virginia,Grass/Grass-like,Rush or Sedge,4,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00189,Carex albicans,Whitetinge Sedge,Whitetinge Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/189535218/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,4,8,Low,,Dry,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00190,Carex annectens,Yellowfruit Sedge,Yellowfruit Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/9415056/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,4,8,Low,,,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Not Applicable,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00191,Carex bicknellii,"Bicknell's Sedge, Prairie Sedge","Bicknell's Sedge, Prairie Sedge",Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/8426152/medium.jpg,iNaturalist,Arkansas | Connecticut | Delaware | Illinois | Indiana | Iowa | Kansas | Maine | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Texas | Vermont | Wisconsin,Grass/Grass-like,Rush or Sedge,3,7,Low,,"Dry , Moist , Wet",,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Not Applicable,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00192,Carex bromoides,Bromelike Sedge,Bromelike Sedge,Cyperaceae,,,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,4,8,Low,,"Moist , Wet",,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not Applicable,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00193,Carex bushii,Bush's Sedge,Bush's Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/127341959/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Kansas | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | Tennessee | Texas | Vermont | Virginia | West Virginia,Grass/Grass-like,Rush or Sedge,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Green , Brown",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00194,Carex cherokeensis,Cherokee Sedge,Cherokee Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/195481491/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Kentucky | Louisiana | Mississippi | Missouri | North Carolina | Oklahoma | South Carolina | Tennessee | Texas | Virginia,Grass/Grass-like,Rush or Sedge,6,9,Low,,"Moist , Wet",,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"White , Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00195,Carex crinita,Fringed Sedge,Fringed Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/78360670/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,3,8,Low,,"Moist , Wet",,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Green",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00196,Carex cristatella,Crested Sedge,Crested Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/291863875/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Illinois | Indiana | Iowa | Kansas | Kentucky | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Dakota | Ohio | Pennsylvania | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Green , Brown",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00197,Carex crus-corvi,sedge,sedge,,https://inaturalist-open-data.s3.amazonaws.com/photos/139516400/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Michigan | Minnesota | Missouri | Nebraska | North Carolina | Ohio | Oklahoma | South Carolina | Tennessee | Texas | Virginia | West Virginia,,Rush or Sedge,4,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00198,Carex davisii,Davis' Sedge,Davis' Sedge,Cyperaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/139518211/medium.jpeg,iNaturalist,Arkansas | Connecticut | Delaware | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Nebraska | New Jersey | New York | Ohio | Oklahoma | Pennsylvania | Tennessee | Texas | Vermont | West Virginia | Wisconsin,Herb,Rush or Sedge,4,7,Low,,"Moist , Wet",Alkaline (pH>7.2),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Green,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
