plant_id,scientific_name_key,scientific_name,common_name,native_states,plant_type,sunlight,moisture,maintenance,zone_min,zone_max,bloom_start,bloom_end,accepted_usda_code,plant_family,growth_habit,duration,size_notes,bloom_color,bloom_time,water_use,light_requirements,soil_moisture,soil_ph,soil_description,wildlife_use,commercial_availability,propagation_description,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,pollinator_group,pollinator_observation_count,supports_bee_observed,supports_butterfly_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,supports_hummingbird_observed,has_ladybird_data,has_pollinator_data,display_name,image_url
PLANT-00029,agalinis tenuifolia,Agalinis tenuifolia,Slenderleaf False Foxglove,Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Annual,Full sun to part shade,Medium,Medium,2,11,August,October,AGTE3,Scrophulariaceae,Herb,Annual,Up to about 3 feet tall.,"White , Red , Pink , Yellow , Purple","Jul , Aug , Sep , Oct , Nov",Medium,"Sun , Part Shade",,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Slenderleaf False Foxglove,https://inaturalist-open-data.s3.amazonaws.com/photos/420427363/medium.jpg
PLANT-00030,agastache cana,Agastache cana,"Mosquito Plant, Mosquito-plant, Texas Hummingbird Mint",New Mexico | Texas,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,5,9,June,July,AGCA,Lamiaceae,Herb,Perennial,Up to about 3 feet tall.,Pink,"Jun , Jul , Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Mosquito Plant, Mosquito-plant, Texas Hummingbird Mint",https://inaturalist-open-data.s3.amazonaws.com/photos/117346114/medium.jpg
PLANT-00031,agastache foeniculum,Agastache foeniculum,"Blue Giant Hyssop, Blue Giant-hyssop, Fragrant Giant Hyssop, Lavender Hyssop, Anise Hyssop",Colorado | Connecticut | Delaware | Idaho | Illinois | Iowa | Kentucky | Michigan | Minnesota | Montana | Nebraska | New Hampshire | New York | North Dakota | Pennsylvania | South Dakota | Washington | Wisconsin | Wyoming,Herbaceous perennial,Full sun to part shade,Dry to medium,Medium,4,8,June,September,AGFO,Lamiaceae,Herb,Perennial,Up to about 4 feet tall.,"Blue , Purple","Jun , Jul , Aug , Sep",,"Sun , Part Shade , Shade",Moist,,"Sandy, well-drained soils",,yes,Very easy to start from seed. Divide plant in spring or fall.,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Blue Giant Hyssop, Blue Giant-hyssop, Fragrant Giant Hyssop, Lavender Hyssop, Anise Hyssop",https://inaturalist-open-data.s3.amazonaws.com/photos/417901162/medium.jpeg
PLANT-00032,agastache nepetoides,Agastache nepetoides,Yellow Giant Hyssop,Alabama | Arkansas | Delaware | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Michigan | Minnesota | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Herbaceous perennial,Full sun to part shade,Medium,Low,2,8,July,September,AGNE2,Lamiaceae,Subshrub,Perennial,Up to about 6 feet tall.,"Yellow , Green","Jul , Aug , Sep",Medium,"Sun , Part Shade",,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Yellow Giant Hyssop,https://static.inaturalist.org/photos/152641959/medium.jpg
PLANT-00033,agastache rupestris,Agastache rupestris,"Threadleaf Giant Hyssop, Thread-leaf Giant-hyssop",Arizona | New Mexico,Herbaceous perennial,Full sun to part shade,Dry to medium,Low,5,8,July,September,AGRU,Lamiaceae,Herb,,Up to about 3 feet tall.,"Red , Pink , Purple","Aug , Sep , Oct",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Threadleaf Giant Hyssop, Thread-leaf Giant-hyssop",https://inaturalist-open-data.s3.amazonaws.com/photos/28669841/medium.jpg
PLANT-00034,agave americana,Agave americana,"American Century Plant, Century Plant",Arizona | Texas,Herbaceous perennial,Full sun,Dry to medium,Medium,8,10,Rarely flowers,Rarely flowers,AGAM,Agavaceae,Cactus/Succulent,Perennial,Up to about 6 feet tall without flower stalk.,Yellow,"Jun , Jul",Low,Sun,Dry,,"Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Rocky Soil","Nectar-hummingbirds, Nectar-insects, Seeds-granivorous birds, Seeds-Small mammals, protective habitat plant for birds and small animals",yes,"Division by offshoot of ""pups"", seed",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"American Century Plant, Century Plant",https://static.inaturalist.org/photos/333174371/medium.jpg
PLANT-00035,agave havardiana,Agave havardiana,century plant,Texas,Herbaceous perennial,Full sun to part shade,Dry,Low,7,10,June,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,century plant,https://static.inaturalist.org/photos/130121684/medium.jpg
PLANT-00036,agave parryi,Agave parryi,"Parry's Agave, Century Plant, Parry Agave",Arizona | New Mexico | Texas,Herbaceous perennial,Full sun,Medium,Medium,7,10,Rarely flowers,Rarely flowers,AGPA4,Agavaceae,Cactus/Succulent,Perennial,,"Yellow , Green","Apr , May , Jun , Jul , Aug",Low,Sun,Dry,,"Dry, rocky soils.",,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Parry's Agave, Century Plant, Parry Agave",https://inaturalist-open-data.s3.amazonaws.com/photos/501694033/medium.jpeg
PLANT-00037,agave shawii,Agave shawii,"Coastal Agave, Boundary Century Plant, Shaw's Century Plant",California,Herbaceous perennial,Full sun,Dry,Low,9,10,February,May,AGSH,Agavaceae,Cactus/Succulent,Perennial,,"Yellow , Green","Jan , Feb , Mar , Apr , May , Sep , Oct , Nov , Dec",Low,Sun,Dry,,"Dry, rocky soils.",,yes,Sow seed.,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Coastal Agave, Boundary Century Plant, Shaw's Century Plant",https://inaturalist-open-data.s3.amazonaws.com/photos/439947737/medium.jpeg
PLANT-00038,ageratina altissima,Ageratina altissima,White Snakeroot,Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herbaceous perennial,Full sun to part shade,Medium to wet,Medium,3,8,September,To frost,AGAL5,Asteraceae,Herb,Perennial,"Up to about 4 feet tall, often shorter.",White,"Jul , Aug , Sep , Oct , Nov",Low,"Sun , Part Shade","Dry , Moist",,,,,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,White Snakeroot,https://inaturalist-open-data.s3.amazonaws.com/photos/162191139/medium.jpg
PLANT-00039,alisma triviale,Alisma triviale,Northern Water Plantain,Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Dakota | Utah | Vermont | Washington | Wisconsin | Wyoming,Herbaceous perennial,Full sun,Wet,Low,5,10,July,August,ALTR7,Alismataceae,Herb,Perennial,Up to about 3 feet tall.,"White , Pink","Mar , Apr , May , Jun , Jul , Aug , Sep , Oct , Nov",,,Wet,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Northern Water Plantain,https://inaturalist-open-data.s3.amazonaws.com/photos/15400/medium.jpg
PLANT-00040,allium cernuum,Allium cernuum,Nodding Onion,Alabama | Arizona | Arkansas | Colorado | Georgia | Idaho | Illinois | Indiana | Iowa | Kentucky | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Mexico | New York | North Carolina | Ohio | Oregon | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Utah | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Bulb,Full sun to part shade,Dry to medium,Low,4,8,June,August,ALCE2,Liliaceae,Herb,Perennial,Up to about 2 feet tall.,"White , Pink","Jun , Jul , Aug , Sep , Oct",,Sun,Moist,Alkaline (pH>7.2),"Humus-rich, neutral to alkaline soils.",Bulbs are utilized by bears and ground squirrels. Elk and deer graze the early spring herbage. Attracts haistreak butterfly.,yes,Easily propagated by seed or,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Bee | Beetle | Fly | Wasp,80,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Nodding Onion,https://static.inaturalist.org/photos/218716747/medium.jpg
PLANT-00041,allium schoenoprasum,Allium schoenoprasum,Wild Chives,Alaska | Colorado | Connecticut | Idaho | Maine | Massachusetts | Michigan | Minnesota | Montana | New Hampshire | New Jersey | New York | Ohio | Oregon | Pennsylvania | Rhode Island | Vermont | Washington | Wisconsin | Wyoming,Bulb,Full sun to part shade,Medium,Low,4,8,April,May,ALSC,Liliaceae,Herb,,,"White , Pink , Purple","Jun , Jul , Aug",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Bee,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Wild Chives,https://inaturalist-open-data.s3.amazonaws.com/photos/90411579/medium.jpg
PLANT-00042,allium stellatum,Allium stellatum,"Autumn Onion, Prairie Onion",Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Nebraska | Ohio | Oklahoma | South Dakota | Tennessee | Texas | Wisconsin,Bulb,Full sun to part shade,Dry to medium,Low,3,8,July,September,ALST,Liliaceae,Herb,Perennial,Up to about 2 feet tall.,"White , Pink , Purple","Jan , Feb , Mar , Apr , May , Jun , Jul , Aug , Sep , Oct , Nov , Dec",,Part Shade,Moist,,"Mesic to dry, rocky soils.",Prairie onion attracts butterflies.,yes,Division of,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Autumn Onion, Prairie Onion",https://inaturalist-open-data.s3.amazonaws.com/photos/360999/medium.jpg
PLANT-00043,alnus incana,Alnus incana,"Gray Alder, Speckled Alder",Arizona | California | Colorado | Connecticut | Idaho | Illinois | Indiana | Iowa | Maine | Massachusetts | Michigan | Minnesota | Montana | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Oregon | Pennsylvania | Rhode Island | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Tree,Full sun to part shade,Medium to wet,Low,2,6,March,March,ALIN2,Betulaceae,Shrub,Perennial,Height to 25 M.,"Red , Green","Mar , Apr , May",High,"Sun , Part Shade , Shade","Moist , Wet",Circumneutral (pH 6.8-7.2),Wet soils.,"Songbirds, waterbirds, and mammals frequently use this species.",yes,Seeds of most alders germinate when they are fresh without pretreatment.,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Gray Alder, Speckled Alder",https://inaturalist-open-data.s3.amazonaws.com/photos/542369958/medium.jpg
PLANT-00044,alnus incana subsp. rugosa,Alnus incana subsp. rugosa,hazel alder,Connecticut | Illinois | Indiana | Iowa | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Dakota | Ohio | Pennsylvania | Rhode Island | Vermont | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium to wet,Low,2,6,March,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hazel alder,
PLANT-00045,alnus maritima,Alnus maritima,Seaside Alder,Delaware | Georgia | Maryland | Oklahoma,Tree,Full sun to part shade,Medium to wet,Medium,4,7,August,September,ALMA7,Betulaceae,Shrub,Perennial,Height to 10 M.,"Red , Green","Jul , Aug",High,Part Shade,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Seaside Alder,https://inaturalist-open-data.s3.amazonaws.com/photos/87035246/medium.jpg
PLANT-00046,alnus serrulata,Alnus serrulata,"Smooth Alder, Hazel Alder, Brookside Alder, Tag Alder, Common Alder, Black Alder",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Tree,Full sun to part shade,Medium to wet,Low,4,9,March,April,ALSE2,Betulaceae,Shrub,Perennial,Height to 15 feet.,"Red , Green , Brown","Mar , Apr",High,"Sun , Part Shade , Shade","Moist , Wet",Circumneutral (pH 6.8-7.2),"Wet, fine sandy loams, peats & mucks.",An intermediate source of food for wildlife.,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Smooth Alder, Hazel Alder, Brookside Alder, Tag Alder, Common Alder, Black Alder",https://inaturalist-open-data.s3.amazonaws.com/photos/2261216/medium.jpg
PLANT-00047,amelanchier arborea,Amelanchier arborea,"Common Serviceberry, Downy Serviceberry, Shadbush, Juneberry, Junebush, Shadblow, Sarvis",Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium,Low,4,9,March,April,AMAR3,Rosaceae,Tree,Perennial,"Up to about 60 feet tall, often much shorter.",White,"Feb , Mar , Apr , May",Medium,"Sun , Part Shade , Shade",Dry,Acidic (pH<6.8),"Moist, well-drained, acid soils.",This is a preferred Amelanchier spp. for birds and other wildlife.,yes,"Use treated softwood cuttings taken when growth extension has ceased, the end leaf is maturing, and the",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Common Serviceberry, Downy Serviceberry, Shadbush, Juneberry, Junebush, Shadblow, Sarvis",https://inaturalist-open-data.s3.amazonaws.com/photos/18357952/medium.jpeg
PLANT-00048,amelanchier canadensis,Amelanchier canadensis,"Canadian Serviceberry, Canadian Service-berry, Shadblow Serviceberry, Juneberry, Shadbush, Junebush",Alabama | Connecticut | Delaware | Georgia | Maine | Maryland | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia,Tree,Full sun to part shade,Medium,Low,4,8,April,May,AMCA4,Rosaceae,Tree,Perennial,Up to about 30 feet tall.,White,"Mar , Apr , May",Medium,"Sun , Part Shade , Shade","Moist , Wet",,"Moist, but well-drained, soils.",An important browse and food plant for birds and other wildlife.,yes,This species can be rooted from early spring hardwood cuttings or softwood cutting taken in the summer. Sow untreated seeds in fall or cold-stratified seed in spring.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Canadian Serviceberry, Canadian Service-berry, Shadblow Serviceberry, Juneberry, Shadbush, Junebush",https://inaturalist-open-data.s3.amazonaws.com/photos/8047816/medium.jpg
PLANT-00049,amelanchier laevis,Amelanchier laevis,"Allegheny Serviceberry, Allegheny Service-berry, Serviceberry",Alabama | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Tree,Full sun to part shade,Medium,Low,4,8,April,April,AMLA,Rosaceae,Tree,Perennial,Up to about 25 feet tall as a multi-trunked shrub. When growing as a single-trunked,White,"Mar , Apr , May , Jun",Medium,"Sun , Part Shade , Shade","Dry , Moist",Acidic (pH<6.8),Coarse to medium loams; moist to slightly dry.,A food plant for birds and small mammals.,yes,This species can be rooted from early spring hardwood cuttings or softwood cutting taken in the summer. Sow untreated seeds in fall or cold-stratified seed in spring.,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Allegheny Serviceberry, Allegheny Service-berry, Serviceberry",https://inaturalist-open-data.s3.amazonaws.com/photos/40513174/medium.jpg
PLANT-00050,amelanchier nantucketensis,Amelanchier nantucketensis,"Nantucket Serviceberry, Nantucket Shadbush",Maine | Maryland | Massachusetts | New Jersey | New York | Virginia,Deciduous shrub,Full sun,Dry to medium,Medium,3,6,April,May,AMNA2,Rosaceae,Shrub,,Up to about 8 feet tall.,White,"Mar , Apr , May",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Nantucket Serviceberry, Nantucket Shadbush",https://inaturalist-open-data.s3.amazonaws.com/photos/491610807/medium.jpeg
PLANT-00051,amelanchier obovalis,Amelanchier obovalis,coastal serviceberry,Alabama | Delaware | Georgia | Maryland | Massachusetts | New Jersey | North Carolina | Pennsylvania | South Carolina | Virginia,Deciduous shrub,Full sun to part shade,Dry to medium,Low,5,8,March,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,coastal serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/6781790/medium.jpeg
PLANT-00052,amelanchier stolonifera,Amelanchier stolonifera,Running Serviceberry,Alabama | Connecticut | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Deciduous shrub,Full sun to part shade,Medium,Low,4,8,May,May,AMST80,Rosaceae,Shrub,Perennial,"Up to about 6 feet tall, often much shorter.","White , Pink","Apr , May , Jun",Medium,"Sun , Part Shade , Shade","Dry , Moist",,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Running Serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/647882/medium.jpg
PLANT-00053,amorpha canescens,Amorpha canescens,"Leadplant, Leadplant Amorpha, Prairie Shoestring",Arkansas | Colorado | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Montana | Nebraska | New Mexico | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin | Wyoming,Deciduous shrub,Full sun,Dry to medium,Low,2,9,July,September,AMCA6,Fabaceae,Shrub,Perennial,Up to about 3 feet tall.,"Blue , Purple","Jun , Jul",Low,"Sun , Part Shade",Dry,,"Well-drained, sandy or rocky soils.","Nectar-insects, Browse, Fruit-mammals, Fruit-deer",yes,Scarified seeds may be planted in fall or cold-damp stratified and planted in the spring. Some references say fall sown seed need not be treated. Seedlings take 4 years to reach maturity and flowering.,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Leadplant, Leadplant Amorpha, Prairie Shoestring",https://static.inaturalist.org/photos/209272559/medium.jpg
